clipped_smiles	ID
[15CH3]C(=O)c1ccc2c(c1Cl)OCO2	EN300-28313554
Cc1cc(C([15CH3])=O)ncc1S(N)(=O)=O	EN300-28313995
Cc1c(C([15CH3])=O)cc(CN)n1C	EN300-28315287
[15CH3]C(=O)[C@H]1C[C@@H]2CC[C@H](C1)C2N	EN300-28315889
Cc1ccc(C(O)C([15CH3])=O)nc1	EN300-28316019
[15CH3]C(=O)c1cccn2cc(CN)nc12	EN300-28316051
CNC(C([15CH3])=O)c1cccc(F)c1	EN300-28316140
Cc1cccc2c1C[C@H](C([15CH3])=O)NC2	EN300-28316158
CC1(c2ccc(F)c(C([15CH3])=O)c2)CC1	EN300-28316183
[15CH3]C(=O)[C@@H]1C[C@@H]2C[C@H]1CN2	EN300-28316293
CC(C)Oc1ccnc(C([15CH3])=O)c1	EN300-28316389
CC(C)n1nc(Br)c(C([15CH3])=O)n1	EN300-28317972
[15CH3]C(=O)[C@@]12CNC[C@@H]1[C@@H](C(F)(F)F)C2	EN300-28318137
CC1(C)OC(=O)N[C@@H]1C([15CH3])=O	EN300-28318406
[15CH3]C(=O)C1CN(C2CC2)C1	EN300-28319353
[15CH3]C(=O)[C@@H]1CC[C@H](c2cc[nH]n2)O1	EN300-28319612
COC(=O)[C@@H]1CNCC[C@@H]1C([15CH3])=O	EN300-28319797
[15CH3]C(=O)CC1(C#N)CCS(=O)(=O)CC1	EN300-28319820
[15CH3]C(=O)c1ncoc1C1CNC1	EN300-28319842
CC1(C)CC(C([15CH3])=O)CC(C)(C)S1	EN300-28320365
[15CH3]C(=O)C(F)(F)c1cccc(C#N)n1	EN300-28320450
[15CH3]C(=O)C1C[C@@H]2OCCO[C@H]2C1	EN300-28320549
CCC(C)c1ccc(C([15CH3])=O)c(O)n1	EN300-2832807
CC(C)(C([15CH3])=O)C12CC(C1)C2	EN300-28328729
[15CH3]C(=O)C1(C(F)(F)F)CCCN1	EN300-28329324
COC1(CC([15CH3])=O)CNC1	EN300-28329399
CCOC1(C([15CH3])=O)COC1	EN300-28330126
CN(C)C(CCO)C([15CH3])=O	EN300-28330132
[15CH3]C(=O)c1cnc(C2CNC2)s1	EN300-28330156
Cc1c(Br)nc(C([15CH3])=O)n1C	EN300-28330633
[15CH3]C(=O)C1CCC2COCC2O1	EN300-28330638
[15CH3]C(=O)c1cnc2c(=O)[nH]ncc2c1	EN300-28331935
[15CH3]C(=O)[C@]1(C(F)(F)F)C[C@H]2CC[C@@H]1C2	EN300-28331940
CSCC1(C([15CH3])=O)CC(N)C1	EN300-28331946
Cc1cc(C([15CH3])=O)ccc1CN	EN300-28332216
[15CH3]C(=O)Cc1ncn2c1CCC2	EN300-28332218
CN1CC2(CC2)C[C@H]1C([15CH3])=O	EN300-28332249
Cc1ncccc1C(C)C([15CH3])=O	EN300-28332880
[15CH3]C(=O)C1CCCNC1C(F)(F)F	EN300-28333014
Cc1cc(CC([15CH3])=O)c(Br)cc1F	EN300-28333106
CC(N)COc1ccnc(C([15CH3])=O)c1	EN300-28333125
COC(C(N)C([15CH3])=O)C(F)(F)F	EN300-28334250
CC12CC(C([15CH3])=O)(C1)C(CO)O2	EN300-28334294
[15CH3]C(=O)c1cc(C2(F)COC2)no1	EN300-28336084
COC(=O)C1C2CCC2C1C([15CH3])=O	EN300-28336197
[15CH3]C(=O)Cc1snc2ccccc12	EN300-28336754
[15CH3]C(=O)[C@@H]1CCCN[C@@H]1C(F)(F)F	EN300-28338160
[15CH3]C(=O)C(CN)CN	EN300-28338225
C[C@]1(C([15CH3])=O)C[C@H]1C(F)(F)F	EN300-28338242
C[C@H]1CNC[C@@H]1C([15CH3])=O	EN300-28338454
CC12CC(N)(C1)C(C([15CH3])=O)O2	EN300-28338480
[15CH3]C(=O)c1ccc2cnccc2c1	EN300-28338487
[15CH3]C(=O)C12CC(COC(F)(F)F)(C1)C2	EN300-28338590
[15CH3]C(=O)C1CCOCN1	EN300-28338699
CCc1nc(C([15CH3])=O)c2ccccn12	EN300-28339160
[15CH3]C(=O)c1cnc2c(Br)c[nH]c2c1	EN300-28339225
[15CH3]C(=O)[C@@H]1CO[C@H](C(F)(F)F)CN1	EN300-28339229
CCOC1(C([15CH3])=O)CCNCC1	EN300-28339296
COc1cnc(C2(C([15CH3])=O)CC2)cn1	EN300-28339317
[15CH3]C(=O)c1cnc(O)c(C#N)c1	EN300-28342472
CC(C)(C)C1CC(CC([15CH3])=O)C1	EN300-28345065
CC1(C)Cc2cc(C([15CH3])=O)sc2C1	EN300-2835213
CCn1ncc(CC([15CH3])=O)c1Cl	EN300-28358278
Cn1cc2c(CC([15CH3])=O)cccc2n1	EN300-28359297
Cn1cc2ccc(CC([15CH3])=O)cc2n1	EN300-28359298
CC(C)(C)c1ccc(C([15CH3])=O)c(O)n1	EN300-2836725
CN(C(C)(C)C([15CH3])=O)S(C)(=O)=O	EN300-2837169
[15CH3]C(=O)Cc1csc2cccc(Cl)c12	EN300-28416323
[15CH3]C(=O)Cc1csc2cc(Cl)ccc12	EN300-28416324
[15CH3]C(=O)c1cc2cc(F)ccc2[nH]1	EN300-28441
COc1cc(O)c(C([15CH3])=O)cc1OC	EN300-2845859
[15CH3]C(=O)c1cc2cc(F)c(F)cc2[nH]1	EN300-2848087
CCCc1cc(C([15CH3])=O)[nH]n1	EN300-28546
[15CH3]C(=O)COc1cnc(Cl)cn1	EN300-2856079
CC(C)Oc1ccc(F)cc1C([15CH3])=O	EN300-2857631
CC(C1CC1)N1CC(C([15CH3])=O)CC1=O	EN300-2860143
[15CH3]C(=O)COc1ncccc1Cl	EN300-28616034
[15CH3]C(=O)C12CCCCC(N)(C1)C2	EN300-28625054
[15CH3]C(=O)C1(c2ncco2)CCC1	EN300-28636715
[15CH3]C(=O)Cc1nocc1C1CC1	EN300-28638858
CC(C([15CH3])=O)C1CCC(=O)N1C	EN300-28642996
CCC(C([15CH3])=O)C1CCC(=O)N1	EN300-28642997
[15CH3]C(=O)C1COCCC1C1CC1	EN300-28645179
Cn1ccc2c1CCC(C([15CH3])=O)C2	EN300-28674733
Cn1cc2c(n1)C(C([15CH3])=O)CCC2	EN300-28678427
Cn1nc2c(n1)C(C([15CH3])=O)CCC2	EN300-28680134
CC(C)(C)c1cc(CC([15CH3])=O)c[nH]1	EN300-28684238
COc1ncc(CC([15CH3])=O)c(C)n1	EN300-28687254
[15CH3]C(=O)C1CCc2ncsc2C1	EN300-28691673
COc1cnc(C([15CH3])=O)nc1Cl	EN300-28703690
Cc1cc(C([15CH3])=O)c2nn(C)cc2c1	EN300-28736256
Cc1cc2[nH]nc(C)c2cc1C([15CH3])=O	EN300-28736594
Cc1c2c(C([15CH3])=O)cccc2nn1C	EN300-28736853
Cc1ccc(C([15CH3])=O)c2c1cnn2C	EN300-28737042
CS(=O)(=O)c1ncc(C([15CH3])=O)[nH]1	EN300-28738993
Cc1coc2cc(CC([15CH3])=O)ccc12	EN300-28741371
Cc1coc2c(CC([15CH3])=O)cccc12	EN300-28741372
Cc1ccc2c(c1)CCC2(C)C([15CH3])=O	EN300-28741500
Cc1ccc2c(c1)C(C)(C([15CH3])=O)CC2	EN300-28741752
CCSc1cncnc1C([15CH3])=O	EN300-2874339
CSc1ccc(C)c(C([15CH3])=O)c1	EN300-28747
[15CH3]C(=O)C12CC(CN1)C2	EN300-28750
Cc1cccc2sc(C([15CH3])=O)c(Cl)c12	EN300-28752
CC1COc2c(CC([15CH3])=O)cccc21	EN300-28757987
[15CH3]C(=O)C1CN(S(N)(=O)=O)C1	EN300-287601
Cc1c(C([15CH3])=O)sc2ncncc12	EN300-28774952
[15CH3]C(=O)c1csc2c(O)cccc12	EN300-28775572
CC(C)(C)c1cnc(O)c(C([15CH3])=O)c1	EN300-28780734
CCc1nc(OC)ncc1CC([15CH3])=O	EN300-28789446
Cn1nc(C([15CH3])=O)c2c1CCCC2O	EN300-28791343
[15CH3]C(=O)c1csnc1C(F)(F)F	EN300-28793926
[15CH3]C(=O)c1ccn2ncc(Cl)c2n1	EN300-28806596
Cc1c(C([15CH3])=O)cnn1CC(C)(C)O	EN300-2881582
CN(C)C(C([15CH3])=O)c1ccccc1F	EN300-2883054
COC(=O)CC1(C([15CH3])=O)CCOCC1	EN300-28841184
CCCn1ncc(CC([15CH3])=O)c1Cl	EN300-28852655
CC(C)(C)[C@H]1CC[C@](C)(C([15CH3])=O)CC1	EN300-2885457
CC(C)(C)C(C([15CH3])=O)C1CCCCC1	EN300-2885485
[15CH3]C(=O)C12CCCC(CN1)C2	EN300-28859
CSc1ccc(C([15CH3])=O)c(F)c1F	EN300-28859653
Cc1cccc(C([15CH3])=O)n1	EN300-28863
[15CH3]C(=O)CCn1ccnn1	EN300-28871
CC(C)C(=O)N1CCC(C([15CH3])=O)CC1	EN300-28872
CC(=O)NC1(C([15CH3])=O)CCCCCC1	EN300-28878
[15CH3]C(=O)c1cccc2[nH]ncc12	EN300-28887
[15CH3]C(=O)c1cccnc1-n1cccn1	EN300-28893
Cc1nn(C)c(=O)c(C([15CH3])=O)c1C	EN300-28894
CCc1csc(C(F)(F)C([15CH3])=O)n1	EN300-28894873
[15CH3]C(=O)c1cc2cc(Cl)ccc2[nH]1	EN300-28911
CC(C)C(=O)N1CCCC(C([15CH3])=O)C1	EN300-28945
[15CH3]C(=O)C1CNCC12CCCCCC2	EN300-2895134
[15CH3]C(=O)C1(NC2CCCCC2)CCC1	EN300-2895166
[15CH3]C(=O)CNC(=O)C(F)(F)F	EN300-28959
[15CH3]C(=O)c1cccc2c[nH]nc12	EN300-28963
CCCN1CCC(C([15CH3])=O)CC1	EN300-28966
Cc1ccc2[nH]c(C([15CH3])=O)cc2c1	EN300-28968
CS(=O)(=O)C1(C([15CH3])=O)CC(F)(F)C1	EN300-28992326
[15CH3]C(=O)[C@H]1CCC[C@@H](N)[C@H]1O	EN300-28995934
CSc1ccc(C([15CH3])=O)cc1SC	EN300-29000536
[15CH3]C(=O)c1ccc2c(c1Cl)OCCO2	EN300-29002103
CCc1cc(C([15CH3])=O)ccc1OC	EN300-2903383
COC(C([15CH3])=O)C1CCCCCC1	EN300-2904443
[15CH3]C(=O)c1cc(Br)nn1CC1CC1	EN300-29059675
[15CH3]C(=O)c1n[nH]nc1-c1cccs1	EN300-2907445
CCOc1nccc(C([15CH3])=O)c1F	EN300-2907560
COC1(C([15CH3])=O)CC(C)C1	EN300-2908118
[15CH3]C(=O)CCC1CCCC(O)C1	EN300-2909896
COc1ccc(C([15CH3])=O)nc1OC	EN300-2910523
Cc1nn(C2CC2)c(Cl)c1C([15CH3])=O	EN300-2910826
[15CH3]C(=O)Cn1cc(C(F)(F)F)nn1	EN300-2910941
[15CH3]C(=O)CC1COc2cscc2O1	EN300-2911341
COC(C)(C([15CH3])=O)C1(C)CC1	EN300-2911542
[15CH3]C(=O)C1(CC2CC2)CCCO1	EN300-2912954
Cc1c(O)ccc(C([15CH3])=O)c1O	EN300-2914990
CC(=O)N1CC(CC([15CH3])=O)C1	EN300-2915375
[15CH3]C(=O)Cn1nccc1C(F)(F)F	EN300-2916123
[15CH3]C(=O)C1Cc2cccc(Br)c21	EN300-29173204
[15CH3]C(=O)c1cnc(O)c2ccsc12	EN300-2917604
COC(=O)[C@@H]1[C@H](C([15CH3])=O)C1(C)C	EN300-2918196
[15CH3]C(=O)c1nc2sccn2c1Br	EN300-29188277
[15CH3]C(=O)c1[nH]ncc1O	EN300-2919397
[15CH3]C(=O)C1CCC(S(N)(=O)=O)C1	EN300-2919861
[15CH3]C(=O)c1cn(CC(F)F)cn1	EN300-2920167
Cn1cc(C([15CH3])=O)cc(Br)c1=O	EN300-29208475
[15CH3]C(=O)c1csc(C(N)=O)n1	EN300-2921754
Cc1n[nH]c(=O)c(C([15CH3])=O)c1C	EN300-29220
[15CH3]C(=O)C1OCCc2ccccc21	EN300-29227
[15CH3]C(=O)c1ccc2[nH]c(=O)sc2c1	EN300-2923809
[15CH3]C(=O)C(O)C(O)c1ccccc1	EN300-2923949
Cn1cc(CC([15CH3])=O)c(Br)n1	EN300-2924719
[15CH3]C(=O)c1ccc(CC(N)=O)cc1	EN300-2924757
[15CH3]C(=O)c1cccc2c(Br)coc12	EN300-29263102
[15CH3]C(=O)c1ccn2c(Br)ncc2c1	EN300-29265192
[15CH3]C(=O)c1ccn2cnc(Br)c2c1	EN300-29265193
CCOC1CCC(C([15CH3])=O)CC1	EN300-2926547
[15CH3]C(=O)CNC(=O)c1ncccn1	EN300-2926878
[15CH3]C(=O)c1ccnc2[nH]nc(Br)c12	EN300-29271118
CC(=O)c1ccc(Br)cc1C([15CH3])=O	EN300-29279380
[15CH3]C(=O)C1(CO)CCCCO1	EN300-2928774
COC1(CC([15CH3])=O)CCCCC1	EN300-2929058
CS(=O)(=O)C1CC(C([15CH3])=O)C1	EN300-2929251
[15CH3]C(=O)c1ccc2n[nH]cc2c1F	EN300-2929840
[15CH3]C(=O)c1csc2c(Br)ncn12	EN300-29300185
[15CH3]C(=O)C1COCCC1(F)F	EN300-2932526
CSC1CC(C([15CH3])=O)C1	EN300-2935593
Cc1cc(C)n2ncc(C([15CH3])=O)c2n1	EN300-29377
Cc1[nH]c(C(C)C)nc(=O)c1C([15CH3])=O	EN300-29378
CC(C)(C)OC(=O)NC1CC1C([15CH3])=O	EN300-29386
C[C@@H](OC(C)(C)C)C([15CH3])=O	EN300-2938628
[15CH3]C(=O)c1[nH]cnc1Cl	EN300-2938872
COC(=O)c1sc(C([15CH3])=O)cc1C	EN300-2940759
CC(=O)N(C)C(C)(C)C([15CH3])=O	EN300-2941740
COC1(C([15CH3])=O)CCCSC1	EN300-2941769
COC(C([15CH3])=O)c1ccccc1F	EN300-2942292
CC(C)(C)C(C([15CH3])=O)n1ccnn1	EN300-2943385
COC(C([15CH3])=O)C1CCC(F)(F)C1	EN300-2943691
CNc1cnccc1C([15CH3])=O	EN300-2945047
CC1(C)CCC(CC([15CH3])=O)O1	EN300-2945262
COC(C([15CH3])=O)c1ccccc1Cl	EN300-2945398
CCOc1ncc(C([15CH3])=O)cn1	EN300-2945845
[15CH3]C(=O)c1ccsc1S(N)(=O)=O	EN300-294602
Cc1ncc(CCC([15CH3])=O)o1	EN300-2949880
Cn1cncc(C([15CH3])=O)c1=O	EN300-295132
CC[C@@H]1C[C@H]1CC([15CH3])=O	EN300-2951498
[15CH3]C(=O)c1cnn2cccnc12	EN300-29520
[15CH3]C(=O)[C@@H]1CC[C@@H](c2cccs2)N1	EN300-295229
CNC(C([15CH3])=O)c1cccc(Cl)c1Cl	EN300-295249
[15CH3]C(=O)c1cnc2n1CCOC2	EN300-295269
[15CH3]C(=O)c1ccc2c(c1)CCOC2	EN300-295304
[15CH3]C(=O)c1cnnc2ccccc12	EN300-295310
[15CH3]C(=O)C1CCc2ncccc21	EN300-295329
[15CH3]C(=O)c1cc(O)cnc1N	EN300-295338
[15CH3]C(=O)C(F)(F)c1ccccc1C#N	EN300-295343
COC(=O)c1ccc(C([15CH3])=O)nc1	EN300-29536
[15CH3]C(=O)c1cc(-c2ccco2)no1	EN300-295365
Cc1cc(C)c(C([15CH3])=O)c(F)c1	EN300-295373
[15CH3]C(=O)C1(N)CC2CCC1C2	EN300-295511
[15CH3]C(=O)C1CC2CC2N1	EN300-295519
[15CH3]C(=O)C12CCC(CN1)C2	EN300-295593
CN1CC[C@H]1C([15CH3])=O	EN300-2956163
CCO[C@H](C)C([15CH3])=O	EN300-2956166
CC(C)[C@@H](C)C([15CH3])=O	EN300-2956173
CC[C@H](O)[C@@H](C)C([15CH3])=O	EN300-2956230
CCC1(C)CCC(C([15CH3])=O)O1	EN300-2957128
[15CH3]C(=O)C1CCC2(CCC2)O1	EN300-2957137
[15CH3]C(=O)CC(N)c1ccsc1	EN300-29575
[15CH3]C(=O)Cc1csc(-c2ccco2)n1	EN300-29578
[15CH3]C(=O)CC(N)c1c(F)cccc1F	EN300-295794
[15CH3]C(=O)C12CCC(C1)NC2	EN300-295796
CCC(=O)N[C@H](C)C([15CH3])=O	EN300-2958075
CNC(=O)N[C@H](C)C([15CH3])=O	EN300-2958082
Cc1sc(-c2ccco2)nc1C([15CH3])=O	EN300-29582
[15CH3]C(=O)c1ccnc(O)c1F	EN300-2958556
Cc1cnsc1C([15CH3])=O	EN300-2958816
[15CH3]C(=O)CCC(N)C(F)(F)F	EN300-295984
[15CH3]C(=O)C1(C(F)(F)F)CCCN1	EN300-295990
[15CH3]C(=O)CC(N)c1ccc(Cl)s1	EN300-296011
Cc1ccccc1C(N)CC([15CH3])=O	EN300-296022
[15CH3]C(=O)c1cnc(CO)s1	EN300-2960829
CCc1cnc(C([15CH3])=O)cn1	EN300-2961240
[15CH3]C(=O)C1CC(N)(C(=O)O)C1	EN300-296161
[15CH3]C(=O)C1(N)CC(C(=O)O)C1	EN300-296161
[15CH3]C(=O)C(N)CCN	EN300-296225
CCc1nc(C)oc1C([15CH3])=O	EN300-2962598
CN(CC([15CH3])=O)C1CCCC1	EN300-2963197
CN(C)C(C)(C)CC([15CH3])=O	EN300-2963306
CC(C)(C)CC(F)C([15CH3])=O	EN300-2963351
[15CH3]C(=O)C1CN(C2COC2)C1	EN300-2963860
CC1(C)CC1(C#N)C([15CH3])=O	EN300-2964063
CN1CC[C@@H]1C([15CH3])=O	EN300-2964887
Cc1ncsc1C([15CH3])=O	EN300-29658
CSc1nc(CC([15CH3])=O)cs1	EN300-2967149
[15CH3]C(=O)c1cn[nH]c1Cl	EN300-2967454
CC(C([15CH3])=O)c1ccn(C)c1	EN300-2967664
[15CH3]C(=O)CC1CCCNC1=O	EN300-2967673
[15CH3]C(=O)CC1CCCC12CC2	EN300-2967704
CC(C)c1ncc(C([15CH3])=O)o1	EN300-2968175
[15CH3]C(=O)c1nc[nH]c1C(N)=O	EN300-2969063
[15CH3]C(=O)[C@@H](O)C(F)(F)F	EN300-2969266
CN(C)CC(O)C([15CH3])=O	EN300-2969937
CSC(C)(C)CC([15CH3])=O	EN300-2969940
CC(CF)(CF)C([15CH3])=O	EN300-2969942
CC1CC(CC([15CH3])=O)C1	EN300-2969947
[15CH3]C(=O)C[C@@H]1CCOC1	EN300-2969955
[15CH3]C(=O)[C@H](O)CC1CC1	EN300-2969956
[15CH3]C(=O)[C@H](O)C(F)(F)F	EN300-2969959
[15CH3]C(=O)C(F)(F)c1ccccc1	EN300-29700
Cc1c(F)cncc1C([15CH3])=O	EN300-2970765
Cc1cnc(C)c(C([15CH3])=O)n1	EN300-2970795
CC(NC(=O)c1cccnc1)C([15CH3])=O	EN300-297118
CN1CC(=O)NCC1C([15CH3])=O	EN300-2971342
[15CH3]C(=O)C12CCOCC1CNC2	EN300-297139
CC1CCCC(C([15CH3])=O)CC1	EN300-2971469
[15CH3]C(=O)C(O)(C1CC1)C1CC1	EN300-2972197
COCc1cc(C([15CH3])=O)cs1	EN300-2972207
CC(C)[C@@H](NC(N)=O)C([15CH3])=O	EN300-2972220
CC(OC(C)(C)C)C(N)C([15CH3])=O	EN300-297273
[15CH3]C(=O)c1ccc2[nH]ncc2c1	EN300-29732
CS(=O)(=O)C(C([15CH3])=O)C1CC1	EN300-2973231
[15CH3]C(=O)C1CC(=O)NC(=O)N1	EN300-297330
CCN1CCC[C@@H]1C([15CH3])=O	EN300-2973807
[15CH3]C(=O)C12CC3CC(CC(N)(C3)C1)C2	EN300-297421
CC(=O)N[C@H](C([15CH3])=O)C(C)C	EN300-297451
CC1CC(O)(C([15CH3])=O)C1	EN300-2974574
[15CH3]C(=O)C12CC3CC(CC(N)(C3)C1)C2	EN300-297463
[15CH3]C(=O)CC1COCCOC1	EN300-2974711
Cc1noc(C([15CH3])=O)n1	EN300-29748
[15CH3]C(=O)c1ncncc1C#N	EN300-2974882
[15CH3]C(=O)C1NCCC1C(F)(F)F	EN300-297518
C[C@H](OC(C)(C)C)C([15CH3])=O	EN300-2975444
Cc1cc(Cl)c(C([15CH3])=O)s1	EN300-2975469
[15CH3]C(=O)c1csc(-c2ccco2)n1	EN300-29757
[15CH3]C(=O)C1CC(C(F)(F)F)CCN1	EN300-297573
[15CH3]C(=O)C1(N)CC1	EN300-29759
[15CH3]C(=O)c1ccc(Br)c(O)n1	EN300-2975952
CC(=O)NC(CC(C)C)C([15CH3])=O	EN300-297596
Cc1ccc(C(N)CC([15CH3])=O)o1	EN300-297617
[15CH3]C(=O)C1NCCC1C(F)(F)F	EN300-297765
CN(C)c1nc(C([15CH3])=O)co1	EN300-2977751
CN1CC(C([15CH3])=O)N(C)C1=O	EN300-297802
CCc1cnn(CC([15CH3])=O)c1	EN300-2978236
[15CH3]C(=O)c1c(Cl)nc2cc(Cl)ccn12	EN300-297856
[15CH3]C(=O)C1CCCCC1n1cncn1	EN300-297864
Cc1ccncc1CC([15CH3])=O	EN300-297889
[15CH3]C(=O)c1cccc2[nH]c(CO)nc12	EN300-297923
Cn1cc(Br)c(C([15CH3])=O)cc1=O	EN300-297995
CC(NC(=O)OC(C)(C)C)C([15CH3])=O	EN300-29800
[15CH3]C(=O)C(N)(C1CC1)C1CC1	EN300-2980535
Cc1nsc(C([15CH3])=O)c1Br	EN300-2980556
CC(C)(C([15CH3])=O)c1cncc(Br)c1	EN300-298151
CC(C)CC(C([15CH3])=O)n1ccnc1	EN300-298154
[15CH3]C(=O)c1csc(C(F)(F)F)c1	EN300-298155
CN1CCC(C([15CH3])=O)c2ccccc21	EN300-298217
[15CH3]C(=O)C12CC3CCC(CC(C3)C1)C2	EN300-298266
[15CH3]C(=O)CC1(C#N)CCOCC1	EN300-298277
[15CH3]C(=O)c1c[nH]c(=O)cn1	EN300-29829
CNc1cncc(C([15CH3])=O)n1	EN300-2982945
CN1CCC(C([15CH3])=O)C2CCCCC21	EN300-298297
Cn1ncc(C#N)c1C([15CH3])=O	EN300-2983057
[15CH3]C(=O)c1cc(Cl)c(Cl)cc1O	EN300-298310
[15CH3]C(=O)C(N)Cc1cc[nH]n1	EN300-298326
[15CH3]C(=O)c1ncn2c1CCCC2	EN300-298351
Cn1ccc(CC([15CH3])=O)c1	EN300-2984353
[15CH3]C(=O)C1CC(c2cccnc2)C1	EN300-298449
C[C@@H]1CCC[C@H](C([15CH3])=O)N1	EN300-298456
[15CH3]C(=O)c1cccc(C(=O)C2CC2)c1	EN300-298495
CC1CCC(CC([15CH3])=O)O1	EN300-298501
[15CH3]C(=O)C[C@@H]1C[C@H]1c1ccc(O)cc1	EN300-298512
[15CH3]C(=O)CCOc1ccc(Cl)c(F)c1	EN300-298514
[15CH3]C(=O)c1cc(F)cc2c1CNCC2	EN300-298530
CC(C)[C@H](NCC(F)(F)F)C([15CH3])=O	EN300-298534
CC(=O)NC(C)(CO)C([15CH3])=O	EN300-2985439
COC(C([15CH3])=O)C1CCOC1	EN300-298552
[15CH3]C(=O)C1(NC2CC2)COC1	EN300-2985523
Cn1c(C([15CH3])=O)cnc1Cl	EN300-298555
[15CH3]C(=O)c1cccc2c1COCC2	EN300-298569
[15CH3]C(=O)CC12CCCCC1C2(F)F	EN300-298624
Cn1ncnc1C([15CH3])=O	EN300-298683
[15CH3]C(=O)c1cc(O)ns1	EN300-2987067
[15CH3]C(=O)CC(n1cccn1)C(F)(F)F	EN300-298762
CCNc1ccnc(C([15CH3])=O)c1	EN300-298827
[15CH3]C(=O)CC(N)c1ccncc1	EN300-298865
CC(c1ccccc1)C(N)C([15CH3])=O	EN300-298867
[15CH3]C(=O)C1NCCC1(F)F	EN300-298899
CCC1CCC1C([15CH3])=O	EN300-2989104
[15CH3]C(=O)CS(=O)C(F)(F)F	EN300-2989146
[15CH3]C(=O)c1ccc(F)c2ccncc12	EN300-298948
COc1cc(C([15CH3])=O)n(C)n1	EN300-2989643
CC(C)(CO)[C@@H](O)C([15CH3])=O	EN300-298966
CC(C)(CC(F)(F)F)C([15CH3])=O	EN300-298972
CC(N)(CCF)C([15CH3])=O	EN300-299005
[15CH3]C(=O)c1ccc(CO)s1	EN300-2990740
[15CH3]C(=O)c1coc(Cl)c1	EN300-2991428
C[C@@H]1OCCO[C@@H]1C([15CH3])=O	EN300-299215
Cn1cnc(C([15CH3])=O)cc1=O	EN300-299248
[15CH3]C(=O)CC1(CC(=O)O)CCOCC1	EN300-299258
[15CH3]C(=O)CC1(CC(=O)O)CCOCC1	EN300-299258
Cn1cc(SCC([15CH3])=O)cn1	EN300-2993060
[15CH3]C(=O)c1cc2cscc2s1	EN300-299321
Cc1scc(Cl)c1C([15CH3])=O	EN300-2993262
[15CH3]C(=O)C1(N2CCNCC2)CC1	EN300-299388
CC1(C)CCC1CC([15CH3])=O	EN300-2994172
CC(=O)NC1(C([15CH3])=O)CC1	EN300-2994173
CC(C)(CCC#N)C([15CH3])=O	EN300-2994185
[15CH3]C(=O)CC[C@@H]1CCCO1	EN300-2994205
CCC1CCC(C([15CH3])=O)C1	EN300-2994209
[15CH3]C(=O)C(O)CCCO	EN300-299432
[15CH3]C(=O)C(N)c1ccc(CO)cc1	EN300-299457
[15CH3]C(=O)C(N)c1ccns1	EN300-2994971
CCc1cnc(CC([15CH3])=O)[nH]1	EN300-299525
Cc1ccn2cnc(C([15CH3])=O)c2c1	EN300-299528
CC(C)(O)C(O)C([15CH3])=O	EN300-299532
COC1(C([15CH3])=O)CCC(C(F)F)CC1	EN300-299548
Cc1csc(Br)c1C([15CH3])=O	EN300-2996440
CSc1ncc(C([15CH3])=O)s1	EN300-2996474
CCS(=O)(=O)NCC([15CH3])=O	EN300-29970
CS(=O)(=O)c1ncccc1C([15CH3])=O	EN300-2997414
[15CH3]C(=O)C1CCOC1C(F)(F)F	EN300-299745
[15CH3]C(=O)C12CC(C(F)(F)F)(CN1)C2	EN300-299747
COC1(C([15CH3])=O)CCC(F)(F)CC1	EN300-299805
[15CH3]C(=O)c1cn2cc(Cl)cnc2n1	EN300-299824
Cc1cc(F)c(F)c(C([15CH3])=O)c1	EN300-2998330
[15CH3]C(=O)c1cccc(C#N)c1F	EN300-2998331
COc1cccc(C([15CH3])=O)c1C	EN300-299886
CC(C)(C)c1csc(C([15CH3])=O)n1	EN300-299892
Cn1cc2cccc(C([15CH3])=O)c2n1	EN300-2999330
CCCC(C([15CH3])=O)n1ccc(N)n1	EN300-299938
CC(F)(F)c1cncc(C([15CH3])=O)c1	EN300-2999421
[15CH3]C(=O)c1nc2[nH]ccc2cc1Cl	EN300-2999427
[15CH3]C(=O)[C@@H]1CC[C@H](C(F)(F)F)O1	EN300-299944
[15CH3]C(=O)c1ccnc(C2CCC2)c1	EN300-2999478
[15CH3]C(=O)c1ncn2c1CCCC2	EN300-299969
CS(=O)(=O)N1CCC(C([15CH3])=O)C1	EN300-2999694
[15CH3]C(=O)[C@@H](O)c1cccc(Cl)c1	EN300-2999779
CN1CCS(=O)(=O)CC1CC([15CH3])=O	EN300-300020
CC1(C([15CH3])=O)CC(O)CN1	EN300-300056
C=Cc1cccc(C)c1C([15CH3])=O	EN300-3000798
CCc1cccc(C([15CH3])=O)c1C	EN300-3000816
[15CH3]C(=O)c1ccc2[nH]c(=O)ccc2c1	EN300-300118
COc1ccc(C([15CH3])=O)nc1C	EN300-3001251
[15CH3]C(=O)C1(N)CC(c2ccccc2)C1	EN300-300126
Cc1c(C([15CH3])=O)ccc(Cl)c1Cl	EN300-3001316
[15CH3]C(=O)C1CC(=O)NC2CCCCC21	EN300-300143
CC1CN(C)CC(C([15CH3])=O)O1	EN300-300153
CC(C)(O)c1ccc(C([15CH3])=O)cc1	EN300-3001803
[15CH3]C(=O)C1(N2CCCCC2=O)CC1	EN300-3002298
CCc1ccc(C([15CH3])=O)cc1F	EN300-3002758
Cc1cc(F)c(C([15CH3])=O)cc1Cl	EN300-3002761
CCc1ccc(C([15CH3])=O)c(C)c1	EN300-3002837
